100001,0,2,1609,1609,0
100002,0,2,1609,1609,1
100003,0,2,1609,1610,0
100004,0,2,1609,1610,1
100005,0,2,1609,1617,0
100006,0,2,1609,1617,1
100007,0,2,1609,1618,0
100008,0,2,1609,1618,1
100009,0,2,1609,1673,0
100010,0,2,1609,1673,1
100011,0,2,1609,1674,0
100012,0,2,1609,1674,1
100013,0,2,1609,1681,0
100014,0,2,1609,1681,1
100015,0,2,1609,1682,0
100016,0,2,1609,1682,1
100017,0,2,1610,1609,0
100018,0,2,1610,1609,1
100019,0,2,1610,1610,0
100020,0,2,1610,1610,1
100021,0,2,1610,1617,0
100022,0,2,1610,1617,1
100023,0,2,1610,1618,0
100024,0,2,1610,1618,1
100025,0,2,1610,1673,0
100026,0,2,1610,1673,1
100027,0,2,1610,1674,0
100028,0,2,1610,1674,1
100029,0,2,1610,1681,0
100030,0,2,1610,1681,1
100031,0,2,1610,1682,0
100032,0,2,1610,1682,1
100033,0,2,1617,1609,0
100034,0,2,1617,1609,1
100035,0,2,1617,1610,0
100036,0,2,1617,1610,1
100037,0,2,1617,1617,0
100038,0,2,1617,1617,1
100039,0,2,1617,1618,0
100040,0,2,1617,1618,1
100041,0,2,1617,1673,0
100042,0,2,1617,1673,1
100043,0,2,1617,1674,0
100044,0,2,1617,1674,1
100045,0,2,1617,1681,0
100046,0,2,1617,1681,1
100047,0,2,1617,1682,0
100048,0,2,1617,1682,1
100049,0,2,1618,1609,0
100050,0,2,1618,1609,1
100051,0,2,1618,1610,0
100052,0,2,1618,1610,1
100053,0,2,1618,1617,0
100054,0,2,1618,1617,1
100055,0,2,1618,1618,0
100056,0,2,1618,1618,1
100057,0,2,1618,1673,0
100058,0,2,1618,1673,1
100059,0,2,1618,1674,0
100060,0,2,1618,1674,1
100061,0,2,1618,1681,0
100062,0,2,1618,1681,1
100063,0,2,1618,1682,0
100064,0,2,1618,1682,1
100065,0,2,1673,1609,0
100066,0,2,1673,1609,1
100067,0,2,1673,1610,0
100068,0,2,1673,1610,1
100069,0,2,1673,1617,0
100070,0,2,1673,1617,1
100071,0,2,1673,1618,0
100072,0,2,1673,1618,1
100073,0,2,1673,1673,0
100074,0,2,1673,1673,1
100075,0,2,1673,1674,0
100076,0,2,1673,1674,1
100077,0,2,1673,1681,0
100078,0,2,1673,1681,1
100079,0,2,1673,1682,0
100080,0,2,1673,1682,1
100081,0,2,1674,1609,0
100082,0,2,1674,1609,1
100083,0,2,1674,1610,0
100084,0,2,1674,1610,1
100085,0,2,1674,1617,0
100086,0,2,1674,1617,1
100087,0,2,1674,1618,0
100088,0,2,1674,1618,1
100089,0,2,1674,1673,0
100090,0,2,1674,1673,1
100091,0,2,1674,1674,0
100092,0,2,1674,1674,1
100093,0,2,1674,1681,0
100094,0,2,1674,1681,1
100095,0,2,1674,1682,0
100096,0,2,1674,1682,1
100097,0,2,1681,1609,0
100098,0,2,1681,1609,1
100099,0,2,1681,1610,0
100100,0,2,1681,1610,1
100101,0,2,1681,1617,0
100102,0,2,1681,1617,1
100103,0,2,1681,1618,0
100104,0,2,1681,1618,1
100105,0,2,1681,1673,0
100106,0,2,1681,1673,1
100107,0,2,1681,1674,0
100108,0,2,1681,1674,1
100109,0,2,1681,1681,0
100110,0,2,1681,1681,1
100111,0,2,1681,1682,0
100112,0,2,1681,1682,1
100113,0,2,1682,1609,0
100114,0,2,1682,1609,1
100115,0,2,1682,1610,0
100116,0,2,1682,1610,1
100117,0,2,1682,1617,0
100118,0,2,1682,1617,1
100119,0,2,1682,1618,0
100120,0,2,1682,1618,1
100121,0,2,1682,1673,0
100122,0,2,1682,1673,1
100123,0,2,1682,1674,0
100124,0,2,1682,1674,1
100125,0,2,1682,1681,0
100126,0,2,1682,1681,1
100127,0,2,1682,1682,0
100128,0,2,1682,1682,1
100129,0,2,1609,2121,0
100130,0,2,1609,2121,1
100131,0,2,1609,2122,0
100132,0,2,1609,2122,1
